cancer_type,gene,cohens_d,p_value,n_msi,n_mss,median_dep_msi,median_dep_mss,fdr
Pan-cancer (pooled),A1BG,-0.2193,0.1947967780504799,44,1142,-0.0082,-0.001,0.5551327465677083
Pan-cancer (pooled),A1CF,-0.3968,0.007729022523619679,44,1142,-0.0614,-0.0127,0.13708120956580067
Pan-cancer (pooled),A2M,0.3293,0.054575698013963524,44,1142,0.0339,0.0096,0.32296925448461383
Pan-cancer (pooled),A2ML1,-0.3291,0.024045287485034456,44,1142,0.063,0.0982,0.22561802715549598
Pan-cancer (pooled),A3GALT2,0.0525,0.6523043220589961,44,1142,-0.0715,-0.0798,0.8753531506391155
Pan-cancer (pooled),A4GALT,-0.1481,0.2876570034720617,44,1142,-0.0759,-0.0516,0.649374005949583
Pan-cancer (pooled),A4GNT,-0.2684,0.05640601499852527,44,1142,0.0368,0.0714,0.3268960099995335
Pan-cancer (pooled),AAAS,0.1169,0.6222058390998079,44,1142,-0.2751,-0.2705,0.8603310380088414
Pan-cancer (pooled),AACS,-0.0694,0.27444669971814684,44,1142,0.03,0.045,0.6360480512661356
Pan-cancer (pooled),AADAC,-0.081,0.759504251503105,44,1142,0.1248,0.1225,0.9192487839150978
Pan-cancer (pooled),AADACL2,0.0185,0.6803478937209898,44,1142,0.0733,0.0548,0.887481309639973
Pan-cancer (pooled),AADACL3,0.0354,0.5645098385960607,44,1142,0.0209,0.0206,0.8332095816491065
Pan-cancer (pooled),AADACL4,-0.2714,0.18494760362455287,44,1142,0.0546,0.0722,0.5443689232750916
Pan-cancer (pooled),AADAT,0.2134,0.3179472581593401,44,1142,-0.0271,-0.0241,0.6737310666574247
Pan-cancer (pooled),AAGAB,0.0172,0.994094918250371,44,1142,0.0419,0.0286,0.9989417159351828
Pan-cancer (pooled),AAK1,-0.0146,0.7828316434225218,44,1142,-0.1691,-0.1665,0.9292088040842947
Pan-cancer (pooled),AAMDC,0.0151,0.7876594497069622,44,1142,-0.0343,-0.0331,0.9314463887552291
Pan-cancer (pooled),AAMP,-0.4295,0.038176931384533874,44,1142,-1.0236,-0.9541,0.27815951103457004
Pan-cancer (pooled),AANAT,0.04,0.8430195962685707,44,1142,-0.135,-0.1316,0.9507466207120108
Pan-cancer (pooled),AAR2,-0.2513,0.2882674967732778,44,1142,-0.046,-0.0266,0.649657985630681
Pan-cancer (pooled),AARD,0.325,0.049743924406017034,44,1142,-0.1638,-0.1849,0.31089519293283074
Pan-cancer (pooled),AARS1,0.1941,0.04679233428129338,44,1142,-2.1094,-2.2963,0.3053250895188761
Pan-cancer (pooled),AARS2,-0.1862,0.22595411772511997,44,1142,-0.6838,-0.5682,0.5872710950759714
Pan-cancer (pooled),AARSD1,0.0643,0.4755917270095671,44,1142,-0.1918,-0.2107,0.7841687592651538
Pan-cancer (pooled),AASDH,0.0139,0.7598457787929166,44,1142,-0.0765,-0.0601,0.9193518663654378
Pan-cancer (pooled),AASDHPPT,-0.0664,0.9872955480376797,44,1142,-0.3021,-0.3332,0.9975317784337429
Pan-cancer (pooled),AASS,-0.2033,0.18420551993357548,44,1142,0.024,0.0426,0.5434335600409579
Pan-cancer (pooled),AATF,-0.1482,0.3467956644621857,44,1142,-0.7671,-0.7184,0.6974351336537901
Pan-cancer (pooled),AATK,0.1136,0.3733921923781063,44,1142,-0.1071,-0.116,0.7183793349283073
Pan-cancer (pooled),ABAT,0.1148,0.2047049167616123,44,1142,-0.0163,-0.0594,0.5649628847856657
Pan-cancer (pooled),ABCA1,-0.1794,0.26645220761510735,44,1142,-0.0306,-0.017,0.6293972513168872
Pan-cancer (pooled),ABCA10,-0.2544,0.11638458145868559,44,1142,0.0611,0.0967,0.45278627253974646
Pan-cancer (pooled),ABCA12,-0.0438,0.8465305211460273,44,1142,-0.0354,-0.0121,0.9510660707400699
Pan-cancer (pooled),ABCA13,0.0257,0.9176537757407758,44,1142,0.0103,0.0086,0.9754253276903107
Pan-cancer (pooled),ABCA2,0.0057,0.9565382433606251,44,1142,-0.0226,-0.0116,0.9889688774548445
Pan-cancer (pooled),ABCA3,0.2836,0.034611852605876736,44,1142,0.0459,0.0033,0.2659062249682844
Pan-cancer (pooled),ABCA4,0.2204,0.08536088923307698,44,1142,-0.1008,-0.1425,0.39387702131711355
Pan-cancer (pooled),ABCA5,0.1111,0.4247628168786194,44,1142,0.0157,-0.0109,0.75188334273432
Pan-cancer (pooled),ABCA6,-0.249,0.2138154934557973,44,1142,0.0904,0.0964,0.5734403983462719
Pan-cancer (pooled),ABCA7,0.1404,0.38310175682139236,44,1142,0.0571,0.0524,0.7264591372212761
Pan-cancer (pooled),ABCA8,-0.0485,0.48901242204076145,44,1142,-0.0567,-0.0286,0.7931688593046489
Pan-cancer (pooled),ABCA9,0.0422,0.5425909681503349,44,1142,0.0882,0.0842,0.8224869938205812
Pan-cancer (pooled),ABCB1,0.1146,0.3794426848896456,44,1142,-0.0827,-0.0944,0.7231916223167767
Pan-cancer (pooled),ABCB10,0.1511,0.21680510803096054,44,1142,-0.1228,-0.1572,0.5764596653347617
Pan-cancer (pooled),ABCB11,-0.1495,0.2683871484135396,44,1142,-0.0525,-0.0357,0.6313065667326746
Pan-cancer (pooled),ABCB4,-0.1252,0.3168617008895511,44,1142,-0.0166,-0.0139,0.6737216130364964
Pan-cancer (pooled),ABCB5,0.0653,0.7560915679947333,44,1142,-0.0225,-0.0274,0.9175336969216001
Pan-cancer (pooled),ABCB6,0.3034,0.08716869036105092,44,1142,0.0301,0.0071,0.398019298921315
Pan-cancer (pooled),ABCB7,-0.0722,0.3984539231237285,44,1142,-1.1826,-1.056,0.7353018661770164
Pan-cancer (pooled),ABCB8,0.1734,0.3984539231237285,44,1142,0.0682,0.0577,0.7353018661770164
Pan-cancer (pooled),ABCB9,0.0625,0.8479357487145828,44,1142,-0.0238,-0.0475,0.9512817312270027
Pan-cancer (pooled),ABCC1,-0.0766,0.7762930081481787,44,1142,0.017,0.0198,0.9266216169022096
Pan-cancer (pooled),ABCC10,0.0244,0.9162299913155108,44,1142,-0.1294,-0.1175,0.9751258294324799
Pan-cancer (pooled),ABCC11,-0.2274,0.11859176562810327,44,1142,0.0421,0.0692,0.4562259063457455
Pan-cancer (pooled),ABCC12,0.0397,0.7852445139328587,44,1142,0.0373,0.0364,0.9298170362101359
Pan-cancer (pooled),ABCC2,-0.0059,0.30423592836609137,44,1142,-0.0427,-0.0231,0.6630109907064151
Pan-cancer (pooled),ABCC3,-0.1396,0.28300554201757466,44,1142,-0.1029,-0.0818,0.644881480990867
Pan-cancer (pooled),ABCC4,0.0061,0.994094918250371,44,1142,0.1599,0.1674,0.9989417159351828
Pan-cancer (pooled),ABCC5,0.0835,0.6995167820369415,44,1142,0.0872,0.0753,0.8954833596562003
Pan-cancer (pooled),ABCC6,0.2092,0.4612343960428068,22,333,-0.0057,-0.0214,0.7770103993746655
Pan-cancer (pooled),ABCC8,0.0188,0.8623664333906916,44,1142,0.052,0.0433,0.9574077467109462
Pan-cancer (pooled),ABCC9,-0.0916,0.4294625078410296,44,1142,-0.0262,-0.027,0.7543781571412129
Pan-cancer (pooled),ABCD1,-0.0862,0.43313862226466104,44,1142,-0.1331,-0.1261,0.7579397517153935
Pan-cancer (pooled),ABCD2,-0.0337,0.7357174019359216,44,1142,-0.0154,-0.0134,0.909615164732332
Pan-cancer (pooled),ABCD3,-0.3282,0.05973195075620006,44,1142,-0.1631,-0.118,0.33501833250216556
Pan-cancer (pooled),ABCD4,0.0694,0.5246064062126321,44,1142,-0.0789,-0.0966,0.8125349805475258
Pan-cancer (pooled),ABCE1,-0.0446,0.6773914556128975,44,1142,-1.9171,-1.8894,0.8860511863611922
Pan-cancer (pooled),ABCF1,-0.46,0.004151353906145604,44,1142,-1.074,-0.9799,0.10367399288453596
Pan-cancer (pooled),ABCF3,0.0686,0.8244653540420307,44,1142,0.0676,0.0601,0.9435466085861407
Pan-cancer (pooled),ABCG1,0.1579,0.20631075688423262,44,1142,0.0138,-0.0122,0.5653053456129546
Pan-cancer (pooled),ABCG2,0.017,0.8733082873223253,44,1142,0.098,0.1138,0.9607516350682014
Pan-cancer (pooled),ABCG4,-0.0977,0.7725146830108618,44,1142,0.0061,0.0182,0.9256640055391333
Pan-cancer (pooled),ABCG5,-0.2495,0.10409817032815935,44,1142,0.012,0.0256,0.4305846118002827
Pan-cancer (pooled),ABCG8,0.2324,0.04855529663515723,44,1142,0.0701,0.0323,0.3085177749775023
Pan-cancer (pooled),ABHD1,0.1034,0.3574736060737994,44,1142,0.0515,0.0318,0.7056207871542599
Pan-cancer (pooled),ABHD10,-0.425,0.005363642149743633,44,1142,-0.0321,0.011,0.11476786084373877
Pan-cancer (pooled),ABHD11,-0.1244,0.994094918250371,44,1142,-0.3797,-0.3975,0.9989417159351828
Pan-cancer (pooled),ABHD12,-0.1379,0.608955206169048,44,1142,-0.0086,0.0107,0.8543287537608324
Pan-cancer (pooled),ABHD12B,-0.43,0.011700644806439855,44,1142,-0.0262,0.0126,0.16259431697129903
Pan-cancer (pooled),ABHD13,0.338,0.10061105768582929,44,1142,-0.1141,-0.1516,0.4254851121142936
Pan-cancer (pooled),ABHD14A,-0.241,0.30869100896222024,44,1142,0.0037,0.004,0.6666431990487259
Pan-cancer (pooled),ABHD14B,-0.3469,0.01840700746620619,44,1142,-0.0091,0.0276,0.19894941528242993
Pan-cancer (pooled),ABHD15,-0.1107,0.40652055438922075,44,1142,-0.1899,-0.1714,0.739281953423237
Pan-cancer (pooled),ABHD16A,-0.0455,0.8112217953778914,44,1142,-0.0657,-0.0672,0.9394831759297921
Pan-cancer (pooled),ABHD16B,0.0947,0.36883399997812516,44,1142,0.0446,0.0249,0.7146706779347052
Pan-cancer (pooled),ABHD17A,0.0446,0.8147018737379885,44,1142,-0.2649,-0.2672,0.9405755602961606
Pan-cancer (pooled),ABHD17B,-0.0134,0.6133581345686487,44,1142,0.0613,0.0656,0.8552196509292722
Pan-cancer (pooled),ABHD17C,0.1637,0.2503926567014978,44,1142,0.0939,0.0717,0.6137786366800487
Pan-cancer (pooled),ABHD18,0.2681,0.10680035360405808,44,1142,0.1201,0.0784,0.4349435157578542
Pan-cancer (pooled),ABHD2,0.402,0.007190184839995539,44,1142,-0.0059,-0.0656,0.1327777593882183
Pan-cancer (pooled),ABHD3,-0.2241,0.05219446317409178,44,1142,-0.1221,-0.0982,0.31736145105955904
Pan-cancer (pooled),ABHD4,0.1403,0.5862287350886539,44,1142,0.0458,0.0415,0.843620653631582
Pan-cancer (pooled),ABHD5,-0.0668,0.8223708369411208,44,1142,-0.0499,-0.0569,0.943498079032007
Pan-cancer (pooled),ABHD6,-0.2313,0.28603328823978347,44,1142,0.0387,0.0549,0.6476654743563023
Pan-cancer (pooled),ABHD8,-0.0435,0.8733082873223253,44,1142,-0.0019,-0.0083,0.9607516350682014
Pan-cancer (pooled),ABI1,-0.049,0.27248187913883337,44,1142,-0.0392,-0.0099,0.6348587025517699
Pan-cancer (pooled),ABI2,-0.105,0.4208694642204507,44,1142,0.0391,0.0512,0.7487459433412939
Pan-cancer (pooled),ABI3,0.1701,0.2672250289315319,44,1142,0.0471,0.0383,0.6303923159809628
Pan-cancer (pooled),ABI3BP,0.0369,0.5899374775547794,44,1142,0.1006,0.0848,0.844834191361293
Pan-cancer (pooled),ABITRAM,-0.2054,0.33858217800170065,44,1142,-0.01,0.011,0.6901349361996697
Pan-cancer (pooled),ABL1,-0.0315,0.6272863969214202,44,1142,-0.021,-0.0292,0.8626992163827263
Pan-cancer (pooled),ABL2,-0.2492,0.0380102488168037,44,1142,0.0563,0.0854,0.27773503322498255
Pan-cancer (pooled),ABLIM1,0.257,0.07610110237783317,44,1142,0.0757,0.0478,0.37375208620567696
Pan-cancer (pooled),ABLIM2,0.1124,0.5083690466343974,44,1142,0.0388,0.0274,0.8037708645799647
Pan-cancer (pooled),ABLIM3,-0.2544,0.1648573445620799,44,1142,0.0199,0.0413,0.5202493919997633
Pan-cancer (pooled),ABR,-0.1648,0.1667754323306031,44,1142,-0.0481,-0.0228,0.5228059925035042
Pan-cancer (pooled),ABRA,0.3394,0.014314246408477177,44,1142,0.019,-0.0224,0.17713509478978898
Pan-cancer (pooled),ABRACL,0.2338,0.03570146994988548,44,1142,0.1202,0.0837,0.2696558793898048
Pan-cancer (pooled),ABRAXAS1,-0.0144,0.9433226580674118,44,1142,-0.2218,-0.2257,0.9842149762485022
Pan-cancer (pooled),ABRAXAS2,-0.4026,0.0362571630756111,44,1142,0.1075,0.1417,0.27220574901761824
Pan-cancer (pooled),ABT1,-0.466,0.00395003093493894,44,1142,-0.9596,-0.8087,0.10205764365185897
Pan-cancer (pooled),ABTB1,0.0523,0.6064455791111352,44,1142,0.0482,0.0509,0.8530497222929647
Pan-cancer (pooled),ABTB2,0.0159,0.9554662151965243,44,1142,0.0433,0.048,0.9888571462177986
Pan-cancer (pooled),ABTB3,-0.2048,0.12853756347482667,44,1142,-0.0106,0.0007,0.4710417025683869
Pan-cancer (pooled),ACAA1,0.2087,0.0900232166054441,44,1142,0.1184,0.0756,0.4047424616110971
Pan-cancer (pooled),ACAA2,0.0108,0.9883690841374155,44,1142,-0.0514,-0.0584,0.9980540658708115
Pan-cancer (pooled),ACACA,-0.0359,0.7835208229717574,44,1142,-0.3,-0.2833,0.9293102180649943
Pan-cancer (pooled),ACACB,-0.1931,0.40021021177260574,44,1142,-0.0707,-0.0637,0.7365461672271983
Pan-cancer (pooled),ACAD10,0.2169,0.16241569684198442,44,1142,-0.0289,-0.0561,0.5167274414608983
Pan-cancer (pooled),ACAD11,0.033,0.5260689814357614,44,1142,0.044,0.0243,0.8136055637506157
Pan-cancer (pooled),ACAD8,0.0381,0.7276185921777705,44,1142,0.0194,0.0312,0.9057222475765083
Pan-cancer (pooled),ACAD9,-0.4923,0.010793796456817398,44,1142,-0.3314,-0.2395,0.15608351957031674
Pan-cancer (pooled),ACADL,-0.0173,0.41957634979071,44,1142,-0.0304,-0.0084,0.7480039300156315
Pan-cancer (pooled),ACADM,-0.2639,0.04774256809292387,44,1142,-0.009,0.0177,0.3072644450627808
Pan-cancer (pooled),ACADS,-0.2971,0.08568730682967832,44,1142,-0.1002,-0.0817,0.39457090363712427
Pan-cancer (pooled),ACADSB,-0.1792,0.1824335171795125,44,1142,-0.0997,-0.0788,0.5410544817310352
Pan-cancer (pooled),ACADVL,-0.068,0.6403857958779446,44,1142,-0.0353,-0.025,0.8689184794466458
Pan-cancer (pooled),ACAN,0.1407,0.20614976239997662,44,1142,0.0189,-0.0057,0.5650368984399237
Pan-cancer (pooled),ACAP1,0.2281,0.13972016319612166,44,1142,-0.0426,-0.0629,0.48458844221850234
Pan-cancer (pooled),ACAP2,0.2287,0.02590066109744549,44,1142,0.061,0.014,0.23420310344845946
Pan-cancer (pooled),ACAP3,-0.0393,0.739100654732658,44,1142,-0.1342,-0.1494,0.9109715314827667
Pan-cancer (pooled),ACAT1,-0.1791,0.13650195114441455,44,1142,0.0642,0.0831,0.481151265179968
Pan-cancer (pooled),ACAT2,-0.0545,0.6067590295089216,44,1142,0.1392,0.1321,0.8530497222929647
Pan-cancer (pooled),ACBD3,0.0076,0.9262018702962991,44,1142,0.0017,0.0038,0.9790559297460909
Pan-cancer (pooled),ACBD4,-0.2293,0.211674901460583,44,1142,-0.1141,-0.0954,0.5706724790391992
Pan-cancer (pooled),ACBD5,-0.2805,0.013047451744545576,44,1142,-0.0278,0.0351,0.17152042319021021
Pan-cancer (pooled),ACBD6,-0.1008,0.7615541164593194,44,1142,0.0422,0.0577,0.9203630695040814
Pan-cancer (pooled),ACBD7,-0.0695,0.6095833343509058,44,1142,0.1003,0.1039,0.8545532249696851
Pan-cancer (pooled),ACCS,-0.0278,0.45179011625411114,44,1142,0.0537,0.0867,0.770794345818503
Pan-cancer (pooled),ACCSL,-0.1737,0.2371501755320382,44,1142,-0.0825,-0.0448,0.5998504439928025
Pan-cancer (pooled),ACD,0.0657,0.823417938256318,44,1142,-0.3336,-0.3327,0.9435466085861407
Pan-cancer (pooled),ACE,0.1241,0.3316103670183582,44,1142,-0.1169,-0.1339,0.6852720399914926
Pan-cancer (pooled),ACE2,-0.2013,0.19050788292992682,44,1142,0.2327,0.2405,0.5504345550783948
Pan-cancer (pooled),ACER1,-0.1391,0.36573527024993546,44,1142,-0.0185,-0.006,0.7125162028304642
Pan-cancer (pooled),ACER2,0.5482,0.0005785832574360931,44,1142,0.0936,0.0412,0.03871110592942755
Pan-cancer (pooled),ACER3,-0.1087,0.5467615095219344,44,1142,0.1079,0.1035,0.824210225072535
Pan-cancer (pooled),ACHE,0.0523,0.6253790986952019,44,1142,-0.2629,-0.2534,0.8615960521478038
Pan-cancer (pooled),ACIN1,0.274,0.052576078481106424,44,1142,-0.7138,-0.7723,0.3183862422305705
Pan-cancer (pooled),ACKR1,0.0114,0.8613089096337099,44,1142,-0.0241,-0.0353,0.9568260986705935
Pan-cancer (pooled),ACKR2,0.0098,0.2913330610279242,44,1142,0.1024,0.0847,0.6514893954906529
Pan-cancer (pooled),ACKR3,0.1782,0.44614748998692355,44,1142,0.0513,0.0468,0.7671529193474804
Pan-cancer (pooled),ACKR4,0.2404,0.3179472581593401,44,1142,-0.1461,-0.1604,0.6737310666574247
Pan-cancer (pooled),ACLY,-0.0965,0.4808797956180244,44,1142,-0.4834,-0.4543,0.7870977284552072
Pan-cancer (pooled),ACMSD,0.1202,0.3516449440490047,44,1142,0.0882,0.0486,0.7015458744859944
Pan-cancer (pooled),ACO1,0.1403,0.6985204484657763,44,1142,0.0509,0.0529,0.8950385995026322
Pan-cancer (pooled),ACO2,0.1983,0.16787898775987276,44,1142,-0.501,-0.7055,0.5239753053998745
Pan-cancer (pooled),ACOD1,0.2716,0.04840203112841288,44,1142,0.0774,0.0527,0.3085177749775023
Pan-cancer (pooled),ACOT1,0.4957,0.01440330405371571,22,294,0.4144,0.2976,0.17760512177261722
Pan-cancer (pooled),ACOT11,0.1197,0.42035193794792347,44,1142,0.0123,0.0007,0.7485679411405517
Pan-cancer (pooled),ACOT12,0.1104,0.8988118130682776,44,1142,-0.2499,-0.2314,0.9698275737229081
Pan-cancer (pooled),ACOT13,-0.0832,0.32495246255409593,44,1142,-0.0002,0.022,0.6801357074889103
Pan-cancer (pooled),ACOT2,0.212,0.11186473882149761,44,1142,0.0747,0.0421,0.444558207404316
Pan-cancer (pooled),ACOT4,-0.0368,0.8391029040500619,44,1121,-0.1024,-0.131,0.9488585668511547
Pan-cancer (pooled),ACOT6,-0.0625,0.8528578244276862,44,1142,-0.0442,-0.0449,0.9532393107237398
Pan-cancer (pooled),ACOT7,-0.1084,0.328492445680727,44,1142,0.0511,0.0802,0.6830799076308843
Pan-cancer (pooled),ACOT8,-0.1241,0.38457141777515946,44,1142,0.0286,0.0454,0.7273230769039536
Pan-cancer (pooled),ACOT9,0.0636,0.43789170043100445,44,1142,0.093,0.0921,0.7612056306765236
Pan-cancer (pooled),ACOX1,0.0034,0.3369997310314585,44,1142,-0.21,-0.1428,0.6891813614421856
Pan-cancer (pooled),ACOX2,0.1824,0.14311891836556945,44,1142,-0.0454,-0.0752,0.49007111572654616
Pan-cancer (pooled),ACOX3,0.0585,0.6171432151345717,44,1142,0.0395,0.0259,0.8574302642629789
Pan-cancer (pooled),ACOXL,-0.1894,0.17333745295614789,44,1142,-0.1894,-0.1553,0.5309384812020307
Pan-cancer (pooled),ACP1,-0.0582,0.6260145870100642,44,1142,0.1245,0.1271,0.8621146003817532
Pan-cancer (pooled),ACP2,-0.0014,0.9844329028393246,44,1142,0.0458,0.0359,0.9965486580935997
Pan-cancer (pooled),ACP3,-0.1096,0.48535762725245946,44,1142,0.0437,0.0501,0.7904584572446731
Pan-cancer (pooled),ACP4,-0.0766,0.9447506831680456,44,1142,0.0616,0.053,0.9847880769611803
Pan-cancer (pooled),ACP5,0.3759,0.004772221364766578,44,1142,0.0424,0.0117,0.10984685660029463
Pan-cancer (pooled),ACP6,-0.1103,0.6355800388954811,44,1142,-0.0329,-0.046,0.8667923393242221
Pan-cancer (pooled),ACP7,-0.0774,0.5663301687947193,44,1142,-0.1283,-0.1276,0.8333907473662792
Pan-cancer (pooled),ACR,-0.283,0.33094063563676557,44,1142,-0.1983,-0.1819,0.68467711291137
Pan-cancer (pooled),ACRBP,-0.2493,0.12831221601327533,44,1142,-0.0576,-0.0253,0.47060060244099816
Pan-cancer (pooled),ACRV1,0.0314,0.843370549599852,44,1142,0.1772,0.1847,0.9507466207120108
Pan-cancer (pooled),ACSBG1,0.1814,0.4095704939299287,44,1142,0.0402,0.0594,0.7411824998809574
Pan-cancer (pooled),ACSBG2,-0.2288,0.10135703024208552,44,1142,-0.0283,-0.0067,0.4258160031277264
Pan-cancer (pooled),ACSF2,0.0471,0.6711664263168273,44,1142,-0.0982,-0.1257,0.8834741734170483
Pan-cancer (pooled),ACSF3,-0.108,0.561784634287726,44,1142,0.0991,0.0998,0.8326487860145246
Pan-cancer (pooled),ACSL1,-0.0906,0.3574736060737994,44,1142,-0.0306,-0.0116,0.7056207871542599
Pan-cancer (pooled),ACSL3,-0.0124,0.33071758641870663,44,1142,-0.3392,-0.3204,0.6844525671830365
Pan-cancer (pooled),ACSL4,0.148,0.3833464610973114,44,1142,-0.067,-0.0861,0.7265421889032252
Pan-cancer (pooled),ACSL5,-0.088,0.5272405402573447,44,1142,0.0409,0.0448,0.8140833658274734
Pan-cancer (pooled),ACSL6,-0.0437,0.6915607350546559,44,1142,-0.0331,-0.0163,0.8920491720210801
Pan-cancer (pooled),ACSM1,-0.3035,0.15538485387517906,44,1142,0.0432,0.0543,0.5052966657301117
Pan-cancer (pooled),ACSM2A,0.3867,0.01430500840165877,44,1121,0.1083,0.0694,0.17713509478978898
Pan-cancer (pooled),ACSM2B,0.2442,0.2114295468214502,38,1008,0.1781,0.1653,0.5705256890978817
Pan-cancer (pooled),ACSM3,-0.3529,0.04209487454261114,44,1142,-0.0532,-0.0232,0.2895294190347374
Pan-cancer (pooled),ACSM4,0.1852,0.08286510560608865,44,1142,0.1634,0.117,0.38835708536925656
Pan-cancer (pooled),ACSM5,-0.0025,0.9336884819019382,44,1142,0.0305,0.0348,0.9812430060358489
Pan-cancer (pooled),ACSM6,-0.1262,0.20534615860780026,44,1142,-0.0603,-0.0264,0.5650100859584029
Pan-cancer (pooled),ACSS1,-0.1103,0.38212389697689186,44,1142,0.064,0.0763,0.7255255820301406
Pan-cancer (pooled),ACSS2,0.2695,0.1325311262066637,44,1142,0.1656,0.1503,0.4764265485187825
Pan-cancer (pooled),ACSS3,-0.115,0.24416203234391887,44,1142,0.0305,0.0564,0.6068010259125168
Pan-cancer (pooled),ACTA1,0.0178,0.7773243840195732,44,1142,-0.1435,-0.1258,0.9271121145307281
Pan-cancer (pooled),ACTA2,-0.0694,0.7625796777874188,44,1142,0.0355,0.0427,0.9209605254817084
Pan-cancer (pooled),ACTB,0.2001,0.1182744589468002,44,1142,-0.5155,-0.6807,0.4559835139486292
Pan-cancer (pooled),ACTBL2,-0.0768,0.245071409300607,44,1142,0.0229,0.033,0.6076293473685266
Pan-cancer (pooled),ACTC1,-0.2255,0.15036056415161841,44,1142,-0.0154,0.0125,0.49872646611222154
Pan-cancer (pooled),ACTG1,-0.2908,0.11586384807716946,44,1142,-0.7197,-0.672,0.4515441555904641
Pan-cancer (pooled),ACTG2,0.0274,0.9365421042428935,44,1142,0.0231,0.0267,0.982123246681579
Pan-cancer (pooled),ACTL10,0.042,0.8129613728864518,44,1142,0.0987,0.0929,0.9401399459518331
Pan-cancer (pooled),ACTL6A,-0.1013,0.39495530111481936,44,1142,-1.5885,-1.6007,0.7335001040175894
Pan-cancer (pooled),ACTL6B,-0.1571,0.07161144970179589,44,1142,-0.0187,0.01,0.36303785824226803
Pan-cancer (pooled),ACTL7A,-0.0839,0.7907673662955272,44,1142,-0.1353,-0.1259,0.9328847397534287
Pan-cancer (pooled),ACTL7B,0.1764,0.4550325074922966,44,1142,0.0713,0.0331,0.7724309279413396
Pan-cancer (pooled),ACTL8,0.1325,0.5626923287951213,44,1142,-0.006,-0.0166,0.8327530659974679
Pan-cancer (pooled),ACTL9,-0.1067,0.41033509990063377,44,1142,-0.0287,-0.025,0.7411824998809574
Pan-cancer (pooled),ACTMAP,-0.2634,0.06767760388764497,44,1142,0.0847,0.1095,0.35462510675317416
Pan-cancer (pooled),ACTN1,0.1902,0.17690557920667693,44,1142,-0.0763,-0.1116,0.5345625110810455
Pan-cancer (pooled),ACTN2,0.1755,0.20009942218336152,44,1142,0.03,-0.014,0.5604471632567721
Pan-cancer (pooled),ACTN4,-0.1842,0.27860425987033877,44,1142,0.0046,0.0212,0.6394026601478362
Pan-cancer (pooled),ACTR10,0.4721,0.01523047160952244,44,1142,-1.1456,-1.239,0.18255186258713027
Pan-cancer (pooled),ACTR1A,0.2793,0.028784024473921276,44,1142,-0.6448,-0.8377,0.2450742368669907
Pan-cancer (pooled),ACTR1B,-0.0243,0.5955207683345842,44,1142,-0.3242,-0.2975,0.8482906654756458
Pan-cancer (pooled),ACTR2,0.1193,0.451520507973764,44,1142,-1.2946,-1.334,0.7704809886255769
Pan-cancer (pooled),ACTR3,0.528,0.0008776072879466935,44,1142,-0.3956,-0.488,0.04805404203086016
Pan-cancer (pooled),ACTR3B,0.1582,0.2637594513431597,44,1142,0.0163,0.0178,0.6272907040886995
Pan-cancer (pooled),ACTR3C,0.2168,0.14710039624809088,38,1008,-0.0614,-0.098,0.4952416832753506
Pan-cancer (pooled),ACTR5,0.0618,0.5278268184398003,44,1142,-0.2962,-0.2784,0.8142874198953849
Pan-cancer (pooled),ACTR6,-0.1558,0.20889909677351826,44,1142,-0.8707,-0.7733,0.5675408642796903
Pan-cancer (pooled),ACTR8,-0.2724,0.27820646536580296,44,1142,-0.6804,-0.6541,0.6389804189156159
Pan-cancer (pooled),ACTRT1,-0.1183,0.4949475034057085,44,1142,0.1069,0.1097,0.7965544092576885
Pan-cancer (pooled),ACTRT2,-0.0064,0.8409145332780515,44,1142,0.0801,0.0933,0.9499425752037259
Pan-cancer (pooled),ACTRT3,0.2572,0.13697508063290031,44,1142,-0.0529,-0.0809,0.4817772010256053
Pan-cancer (pooled),ACVR1,-0.1456,0.3528058348140716,44,1142,0.0307,0.0643,0.7018929794797645
Pan-cancer (pooled),ACVR1B,0.1279,0.21814343647818446,44,1142,-0.0621,-0.0797,0.5784575509450348
Pan-cancer (pooled),ACVR1C,-0.1541,0.302970929794273,44,1142,0.0828,0.0926,0.6620243409872177
Pan-cancer (pooled),ACVR2A,-0.2976,0.2302818275757278,44,1142,-0.067,-0.0516,0.5925073109858481
Pan-cancer (pooled),ACVR2B,0.0342,0.9872955480376797,44,1142,0.0722,0.0652,0.9975317784337429
Pan-cancer (pooled),ACVRL1,-0.0336,0.55876410815221,44,1142,0.037,0.0485,0.8307793717477012
Pan-cancer (pooled),ACY1,-0.0878,0.6652897626242897,44,1142,0.0565,0.0557,0.8806519071029189
Pan-cancer (pooled),ACY3,0.1648,0.13427179197353106,44,1142,0.008,-0.023,0.4780241046860689
Pan-cancer (pooled),ACYP1,-0.1529,0.2572982450561273,44,1142,-0.0185,-0.0122,0.6205265409685836
Pan-cancer (pooled),ACYP2,-0.2247,0.11774709465830038,44,1142,0.0381,0.0633,0.45502654187887587
Pan-cancer (pooled),ADA,0.0247,0.8949079975271639,44,1142,-0.0156,-0.0044,0.9685878737043263
Pan-cancer (pooled),ADA2,0.0265,0.572113053907435,44,1142,-0.0134,-0.0238,0.836750340099039
Pan-cancer (pooled),ADAD1,0.1103,0.3363229975267378,44,1142,0.0865,0.0798,0.6885041293129279
