gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
CDKN2B,0.716,5.543178270083476e-19,0.2075,0.091,134,1031,1.0218849140898888e-14
MTAP,0.7895,3.602142448218109e-18,0.1201,0.0114,135,1051,3.3202748016450417e-14
WDR77,-0.817,2.818163901835916e-16,-1.6936,-1.326,135,1051,1.7317617176781705e-12
PRMT5,-0.7828,7.956143431351898e-16,-1.3553,-1.0674,135,1051,3.666787603924306e-12
IFNA21,0.8222,1.8107478914184754e-13,-0.0082,-0.1368,132,913,6.676227475659919e-10
IFNA4,0.7693,2.4750888514604777e-12,0.0308,-0.0761,132,914,7.604710496112319e-09
IFNA1,0.7246,9.105297685573432e-12,0.038,-0.0447,132,913,2.1088223334227156e-08
AMD1,0.5792,9.151385227763343e-12,-0.3469,-0.5289,135,1051,2.1088223334227156e-08
IFNA7,0.6374,4.375578373949019e-11,-0.005,-0.0839,132,914,8.962643035972241e-08
IFNA14,0.6627,1.6184596984354013e-10,0.067,-0.0207,135,1051,2.9836304540656625e-07
IFNA17,0.5918,3.9642925018004895e-10,0.0585,-0.0408,132,914,6.643793842790184e-07
IFNA8,0.5073,7.669776555328437e-09,0.1353,0.0612,135,1051,1.1782694233123311e-05
IFNA2,0.5457,2.019269323880594e-08,0.1755,0.11,133,934,2.8634792296722117e-05
MDM2,0.5861,3.2715319708871734e-08,-0.3432,-0.6538,135,1051,4.307906563093217e-05
IFNA6,0.5116,5.46457376503601e-08,0.1834,0.1248,135,1051,6.715961157229256e-05
TP53,-0.5225,7.881251774927849e-08,0.1235,0.4056,135,1051,9.080679779424681e-05
OR13J1,-0.4436,3.3755603833077445e-07,-0.0552,-0.0067,133,934,0.0003660497392134016
PGF,-0.4266,3.9879865396444054e-07,-0.0364,0.0158,135,1051,0.0004084362881019145
DMRTA1,0.4491,6.69648189350091e-07,0.0906,0.0264,135,1051,0.000649734966877312
PKHD1L1,-0.4554,8.891350751379648e-07,-0.0078,0.0466,135,1051,0.000819560255508419
ZC3H8,-0.4375,1.0062083410330812e-06,-0.877,-0.7726,135,1051,0.0008833071793783262
CCDC6,-0.4377,1.1167348774305697e-06,-0.3012,-0.1866,135,1051,0.0009357730666105707
CCND3,-0.2969,1.1675995083441463e-06,-0.4373,-0.331,135,1051,0.0009358563885358408
GNAT2,-0.4078,1.6964333383487395e-06,-0.1332,-0.0875,135,1051,0.0013030728580191258
PGM3,0.403,1.883884361550962e-06,-0.1805,-0.31,135,1051,0.0013891763282076793
MDM4,0.4607,2.6901782546404875e-06,-0.0614,-0.2121,135,1051,0.001907439850934515
VPS4A,-0.4138,3.3249917659179334e-06,-0.5712,-0.4163,135,1051,0.0022702304890628556
UBE2Q1,0.4071,4.107384750261044e-06,-0.1964,-0.299,135,1051,0.0027042727811093696
IFNE,0.3884,4.2629524310192704e-06,0.1977,0.1526,135,1051,0.002709914760891043
CYCS,0.3809,7.61929058324885e-06,-0.921,-1.0869,135,1051,0.004645610231846037
SNAPC5,-0.3876,7.811983574029137e-06,-1.5436,-1.3925,135,1051,0.004645610231846037
DNAJC2,0.3907,8.847424817408676e-06,-0.0976,-0.1907,135,1051,0.0050969461409040295
PRPF38B,-0.405,1.0238119846050226e-05,-2.0442,-1.8785,135,1051,0.005719386041270785
FBXO42,-0.3065,1.3131904447534794e-05,-0.2452,-0.1489,135,1051,0.007120195837950115
DNAJC19,0.2582,1.4299554864440938e-05,-0.2441,-0.3229,135,1051,0.007531779826456249
CD36,-0.3366,1.7881120744054116e-05,-0.0475,-0.0006,135,1051,0.009156623914351045
KLF1,-0.4149,1.9517296720452194e-05,-0.2086,-0.1476,135,1051,0.009724361217338816
TBC1D22A,0.3264,2.1043051763234397e-05,0.0661,0.026,135,1051,0.009967739240148956
SDHC,0.3536,2.129544142521787e-05,-0.8644,-1.0018,135,1051,0.009967739240148956
TOPORS,-0.4124,2.1627858400106226e-05,-0.0068,0.0485,135,1051,0.009967739240148956
NFX1,-0.2901,2.2387292352149116e-05,-0.0144,0.0202,135,1051,0.01006609108565534
KRTAP10-11,0.3405,2.5535212907169395e-05,-0.112,-0.1642,135,1051,0.011195872912944056
CDKN2A,0.2768,2.6114593721540245e-05,0.2222,0.1681,135,1051,0.011195872912944056
ATXN7L3,0.4081,2.686432558220711e-05,-0.2167,-0.3497,135,1051,0.01125554186609064
RBM27,-0.3436,2.9583342754546724e-05,-0.2427,-0.1647,135,1051,0.01211930941511264
RPL7,0.3967,3.100626515958304e-05,-1.676,-1.8321,134,1031,0.012426097787324201
HSPA14,0.3793,3.302183984601796e-05,-0.295,-0.4202,135,1051,0.012952289735347683
LARP1,-0.356,3.8185553777260045e-05,-0.3384,-0.2543,135,1051,0.014665639247578936
CDK6,-0.3197,4.097539076297234e-05,-0.7451,-0.5728,135,1051,0.015415945483987656
OR1E2,0.3688,4.547952208444442e-05,-0.3273,-0.3869,133,934,0.016768299792534656
PABIR1,-0.3686,4.7362117304394834e-05,-0.3778,-0.2819,135,1051,0.017120012402088602
PSME1,0.3904,5.5815110817464546e-05,-0.0986,-0.1728,135,1051,0.019786499438716763
GNPNAT1,0.3137,5.748623862389982e-05,-0.259,-0.3258,135,1051,0.019786499438716763
NDUFS8,0.3344,5.8870478391150435e-05,-0.4281,-0.5283,135,1051,0.019786499438716763
PRC1,-0.3399,5.933886432906265e-05,-1.6518,-1.5252,135,1051,0.019786499438716763
FHL1,-0.3625,6.069663189227162e-05,0.0545,0.0872,135,1051,0.019786499438716763
CDKAL1,0.3424,6.117876148667511e-05,-0.0066,-0.0517,135,1051,0.019786499438716763
POLH,-0.3065,6.546264799096573e-05,-0.2019,-0.1582,135,1051,0.019818244861959582
SPINDOC,-0.3319,6.598053332446069e-05,-0.1047,-0.0626,135,1051,0.019818244861959582
EBF1,0.2647,6.620366906096848e-05,-0.0577,-0.1339,135,1051,0.019818244861959582
DNAJC24,-0.3754,6.642751880584791e-05,-0.0949,-0.0346,135,1051,0.019818244861959582
SYCE2,-0.4172,6.665208469983695e-05,-0.0752,-0.0348,135,1051,0.019818244861959582
ZNF286A,-0.3556,6.793825598510671e-05,0.0812,0.1188,135,1051,0.019834977748020826
NKD1,-0.3423,6.886024279215258e-05,0.0873,0.1288,135,1051,0.019834977748020826
TFAM,0.3376,7.54845915169786e-05,-0.5809,-0.674,135,1051,0.021107789411609085
