gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
SKP2,-1.4965,1.252236454885599e-21,-1.3212,-0.695,80,1106,2.3084979045816018e-17
CCND1,1.0237,4.914830954396326e-21,-0.4189,-1.2917,80,1106,4.530245432214814e-17
CDK6,0.9308,1.7800538287679972e-20,-0.1343,-0.6255,80,1106,1.0938430777779344e-16
E2F3,-1.6176,4.119713799858339e-19,-0.8282,-0.3481,80,1106,1.898673097509712e-15
CDK4,0.7045,5.8526039061844815e-15,-0.3893,-0.7743,80,1106,2.1578550602102184e-11
CCNE2,-1.2077,3.767449203548112e-14,-0.2617,-0.0608,80,1106,1.1575487677901573e-10
CKS1B,-1.1085,1.005716251848932e-12,-1.1089,-0.76,73,994,2.6486255861192943e-09
CCND3,0.5701,1.5813865986632911e-12,-0.1538,-0.3568,80,1106,3.6441077432947216e-09
RB1,-0.7006,8.951229956390611e-12,0.0518,0.2026,80,1106,1.833510269400677e-08
TFDP1,-0.8346,1.4228423001103327e-10,-0.8828,-0.6164,80,1106,2.6230097802533985e-07
LIN37,0.8254,2.37331515168866e-10,-0.0325,-0.2021,80,1106,3.9774604383073134e-07
RBL1,1.0931,5.210072470374807e-10,0.0936,-0.0568,80,1106,8.003973832613296e-07
CDK2,-0.7861,1.4817594545775868e-09,-1.0498,-0.761,80,1106,2.101248888087524e-06
CCNE1,-0.5712,2.9361563115816184e-09,-0.3397,-0.1816,80,1106,3.8662886860005095e-06
RBL2,0.8413,3.3768512980076246e-09,0.1859,0.0839,80,1106,4.150150245251371e-06
ATP6V1G1,0.7774,7.531356857645313e-09,-0.9137,-1.2327,80,1106,8.677535229418208e-06
CCNF,0.5892,8.292615191728541e-09,0.0455,-0.106,80,1106,8.71703453211243e-06
ZNF574,0.6589,8.511343725414902e-09,-0.4807,-0.6714,80,1106,8.71703453211243e-06
YEATS2,-0.691,2.3883565642708e-08,-0.6974,-0.5344,80,1106,2.3173343822280105e-05
UBE2D3,0.5995,5.035018261527336e-08,-0.6059,-0.8887,80,1106,4.641028082562822e-05
USP7,0.6381,9.476071974950926e-08,-0.528,-0.8239,80,1106,8.318637469439063e-05
INTS8,-0.7098,1.2017596277976156e-07,-1.1321,-0.9633,80,1106,0.00010070199426567748
UBE2Q1,-0.5979,1.8979879560805318e-07,-0.4276,-0.2772,80,1106,0.00014955331704615625
SASS6,0.5633,1.9469919224886087e-07,-0.7035,-0.8792,80,1106,0.00014955331704615625
MED12,0.6301,2.059891215081123e-07,-0.3259,-0.6212,80,1106,0.000151896378200082
PSMG1,0.5892,2.3513023783203406e-07,-0.325,-0.5652,80,1106,0.000166716382093598
TADA2A,-0.5957,2.4822733783763985e-07,-0.6508,-0.522,80,1106,0.00016948411011247742
QKI,0.5861,2.82599745956634e-07,0.075,-0.0366,80,1106,0.00018606165416823386
ZZZ3,-0.596,7.288375664032953e-07,-0.4101,-0.2995,80,1106,0.00046331450126361204
HAPSTR1,0.5996,9.002376031400336e-07,-0.2304,-0.4603,80,1106,0.0005531960071295507
TCF19,-0.4816,1.0016100462693909e-06,-0.0937,-0.0349,80,1106,0.000595634877515362
AQP12B,0.5513,1.0801259675969095e-06,-0.1147,-0.2105,80,1106,0.0006222538191452821
MAU2,0.5487,1.4258870455940372e-06,-0.3169,-0.5268,80,1106,0.0007965523541068508
PSMG2,0.5266,2.281912432609547e-06,-0.5674,-0.7728,80,1106,0.0012119554251198838
NSUN5,0.5037,2.3009731423485725e-06,-0.1057,-0.1915,80,1106,0.0012119554251198838
STRAP,0.5194,2.3669296942979863e-06,-0.7201,-0.9212,80,1106,0.0012120652476217606
ORC6,-0.5536,3.0280998089568186e-06,-2.0851,-1.8134,80,1106,0.0015087302696788906
TMCO3,-0.4649,3.498301903268681e-06,-0.1693,-0.1098,80,1106,0.0016971367259673192
SUPT20H,0.5015,4.011896813195569e-06,0.0101,-0.1549,80,1106,0.0018963927628528286
MEIOC,-0.5009,4.15791312344502e-06,-0.305,-0.2365,80,1106,0.0019162782107677236
FKBPL,0.5249,4.472603848233769e-06,0.0149,-0.0889,80,1106,0.002011035413224135
CDC73,-0.543,5.089212699541549e-06,-1.2447,-1.0987,80,1106,0.0022338008599059153
KLHDC3,0.4945,6.003670066151613e-06,0.0689,-0.0153,80,1106,0.0025738990155698836
DYRK1A,-0.5216,7.221623834207962e-06,-0.2391,-0.0706,80,1106,0.003025696258718722
DRAP1,0.4807,7.609187055717507e-06,-0.3377,-0.4741,80,1106,0.003117230297158939
RPS10,0.8917,8.313310637101118e-06,-0.7913,-1.0725,27,328,0.003331295382163521
RCBTB2,0.5239,8.538399491403694e-06,-0.0147,-0.0785,80,1106,0.003331295382163521
TADA2B,0.4635,8.673836633786223e-06,-0.0652,-0.2461,80,1106,0.003331295382163521
SP1,0.4636,1.025758152576679e-05,-0.1028,-0.2304,80,1106,0.0038591533760716484
CDKN2B,-0.4793,1.072740536390391e-05,0.0301,0.1095,75,1090,0.003955194357671371
USP28,-0.5052,1.2152884038439586e-05,0.0326,0.1366,80,1106,0.004392910142130074
PGM3,0.4922,1.2888936124119222e-05,-0.1477,-0.3059,80,1106,0.0045693757201564975
METTL5,-0.44,1.4760232227175193e-05,-0.249,-0.1767,80,1106,0.005134054360527824
NUP107,-0.4632,1.6734911620104057e-05,-0.9501,-0.8411,80,1106,0.005609238103938515
PKNOX1,0.4688,1.6734911620104057e-05,0.0243,-0.0471,80,1106,0.005609238103938515
BRAP,0.4844,1.7070218937524134e-05,-0.1375,-0.2611,80,1106,0.005619455109165311
WDHD1,-0.4723,1.819782179250799e-05,-1.3891,-1.2303,80,1106,0.005885558679734821
TICRR,-0.4562,1.8759387459237344e-05,-1.8013,-1.6284,80,1106,0.005962574272604145
PYDC1,-0.4662,2.2356271949552064e-05,-0.1703,-0.1125,80,1106,0.006985387684576141
TAF6L,0.4343,2.8154531717322778e-05,-0.2745,-0.4059,80,1106,0.008650479870147424
TAF5L,0.4508,2.9264794283919425e-05,-0.0701,-0.2612,80,1106,0.008844204633181222
FAM53C,0.4332,3.363613398468499e-05,-0.0093,-0.0683,80,1106,0.009900842673683269
SKIC2,0.3606,3.383526381567919e-05,-0.166,-0.2327,80,1106,0.009900842673683269
TADA1,0.4401,3.573106053361504e-05,-0.0978,-0.2848,80,1106,0.010198045008565767
NUAK1,-0.4277,3.6207221589280515e-05,-0.0662,-0.0147,80,1106,0.010198045008565767
ANKS6,-0.446,3.6797380024835826e-05,-0.2843,-0.2101,80,1106,0.010198045008565767
METAP2,0.4454,3.750661511642512e-05,-0.4971,-0.6148,80,1106,0.010198045008565767
TRMT6,0.4897,3.7616873370353794e-05,-0.2981,-0.4165,80,1106,0.010198045008565767
COPG1,0.4693,3.948115975740556e-05,-1.2283,-1.5212,80,1106,0.010548335943880747
TUBB4B,0.4473,4.012183912978284e-05,-0.2697,-0.4331,80,1106,0.010566372919393524
DNM2,0.5109,4.089172648994547e-05,-0.9255,-1.2038,80,1106,0.010617450392142883
ZWILCH,0.4751,4.1919670328893694e-05,-0.0855,-0.1764,80,1106,0.010733182257127155
PCYT1A,0.4681,4.347598866622478e-05,-0.3993,-0.585,80,1106,0.010846597823142215
TFIP11,-0.4364,4.353936744846889e-05,-1.0661,-0.9535,80,1106,0.010846597823142215
FUBP3,-0.4584,5.4653806729302894e-05,0.028,0.0855,80,1106,0.013433905694062652
H2BC10,0.5066,6.48160951847064e-05,-0.1102,-0.1876,80,1106,0.01572216729907977
LAS1L,0.454,6.669059191776815e-05,-0.6876,-0.8312,80,1106,0.015966767039013712
VPS52,0.4746,7.272972601985505e-05,-0.2238,-0.3656,80,1106,0.01718939101507728
ARF1,0.4675,7.773184184560258e-05,-0.2488,-0.4104,80,1106,0.018139069676249158
POM121,0.4097,7.969199164427672e-05,-0.2111,-0.2809,75,1090,0.018364023324528016
TFEB,0.3882,8.530754806738423e-05,0.045,0.0009,80,1106,0.019395382095273785
ATMIN,0.4193,8.627183790683212e-05,-0.2101,-0.3052,80,1106,0.019395382095273785
PRODH,-0.4348,8.773760347282804e-05,-0.2761,-0.2078,80,1106,0.019487261687007047
CAPZB,0.4332,9.010661180403706e-05,-1.1092,-1.3063,80,1106,0.019775183197707418
MCPH1,0.4506,9.150562762823243e-05,-0.0934,-0.1821,80,1106,0.019845955827370174
ANKRD49,0.4368,9.397055168123159e-05,-0.2857,-0.4335,80,1106,0.020143571165622143
PTGER3,-0.4091,0.00010006098440211871,-0.2247,-0.1636,80,1106,0.021202577556931706
DNAJC21,0.4516,0.00010534589601775428,0.0678,-0.0348,80,1106,0.022068768103264774
TEDC1,0.4244,0.00011559258936557589,-0.331,-0.4573,80,1106,0.02377555713641535
TUBD1,0.3948,0.00011607269553986338,-0.3841,-0.4871,80,1106,0.02377555713641535
CFLAR,0.3685,0.00012198260150589032,-0.5329,-0.765,80,1106,0.02471153031605591
AQR,-0.4297,0.00012384425569923806,-1.3681,-1.2405,80,1106,0.024815965802341886
CACNA1E,0.3739,0.00012712307425055783,0.0962,0.0539,80,1106,0.024975465827699665
OR10A4,0.4409,0.00012825346012910755,-0.2289,-0.3107,73,994,0.024975465827699665
MYC,0.4316,0.00012870459743051087,-1.6829,-1.9983,80,1106,0.024975465827699665
RRAGC,0.4287,0.00013012594536740844,-0.2112,-0.3492,80,1106,0.02498824794633515
AP3M2,0.4103,0.0001414603419308959,-0.1075,-0.1593,80,1106,0.026884756737072843
ISCU,-0.4361,0.00014696870822957295,-2.1885,-2.0053,80,1106,0.027646613634818133
E2F1,-0.4008,0.00014857924314283334,-0.3745,-0.2735,80,1106,0.02766725603371851
HUWE1,0.4492,0.00015123185048235722,-0.7231,-0.8666,80,1106,0.027879591636422552
KNTC1,0.4121,0.00015752438248137833,-0.2394,-0.3618,80,1106,0.028752098921229798
SMC2,-0.4205,0.00016076227729134177,-1.5533,-1.4195,80,1106,0.029055417469273388
TP53,-0.4699,0.00016993499325616,0.1353,0.3907,80,1106,0.030282288497616272
CMPK1,0.4611,0.00017201335909232046,-0.7391,-0.9017,80,1106,0.030282288497616272
NUP205,-0.4183,0.00017247845360725297,-1.3164,-1.1694,80,1106,0.030282288497616272
PDE6G,0.4665,0.0001931154902305981,-0.1157,-0.1816,80,1106,0.03358569870189695
DNAJC11,0.412,0.00019650948053438402,-0.4816,-0.6514,80,1106,0.03363827905946962
NIPBL,0.3775,0.00019782972317486714,-0.2336,-0.3401,80,1106,0.03363827905946962
MGAT1,0.4239,0.00019889191307199283,-0.2264,-0.3391,80,1106,0.03363827905946962
RTTN,0.3946,0.00021178068189564372,-0.3798,-0.5049,80,1106,0.03549251700678357
CSNK1D,0.3929,0.0002302903679438095,0.0076,-0.0646,80,1106,0.03805651971614887
CSDE1,0.3667,0.00023120858194785321,-0.2293,-0.3315,80,1106,0.03805651971614887
PTBP1,0.4036,0.0002409001146624446,-0.3936,-0.5235,80,1106,0.039110978406502905
RPL31,0.3955,0.00024185796248122222,-2.5693,-2.736,80,1106,0.039110978406502905
TEDC2,0.4024,0.00025363431257302587,-0.2852,-0.4023,80,1106,0.0406586830633368
SOX4,-0.5927,0.00026143737020315947,-0.1353,-0.0317,80,1106,0.041493956535158104
KBTBD3,-0.3868,0.0002652483152468487,-0.1163,-0.0661,80,1106,0.041493956535158104
GRN,-0.3931,0.0002655973350229811,-0.2071,-0.1635,80,1106,0.041493956535158104
SHOC2,0.3686,0.0002744640232633926,-0.1583,-0.265,80,1106,0.042423749862607156
OTUB1,0.378,0.0002762703297754053,-0.102,-0.1711,80,1106,0.042423749862607156
CDC45,-0.3861,0.00027845260284108846,-2.8762,-2.6877,80,1106,0.042423749862607156
GDI2,0.403,0.00028472375661806173,-0.0396,-0.1277,80,1106,0.043023626666016127
EIF4A1,0.4401,0.0002918891868268574,-1.3511,-1.5978,80,1106,0.04374778178173265
HAUS4,-0.3839,0.00029572797697795873,-1.2665,-1.135,80,1106,0.043965687545069916
MTX2,0.3198,0.00030593129468571497,-0.0237,-0.1013,80,1106,0.045118747340249246
CHEK2,-0.4068,0.00031196682562046853,0.1288,0.2027,80,1106,0.04534329680099899
ASB6,-0.46,0.00031237313228786937,-0.3239,-0.2569,80,1106,0.04534329680099899
SNAP23,0.3626,0.0003243737978016197,-0.6062,-0.8364,80,1106,0.046717429394319214
TBCC,-0.3617,0.00032989229662560643,-0.9906,-0.8949,80,1106,0.046781265294561954
ATP1A1,0.4146,0.00032989229662560643,-0.9769,-1.2412,80,1106,0.046781265294561954
CPAP,0.4204,0.00034385286359626727,-0.1933,-0.2696,80,1106,0.04838875985036021
MDM4,0.4244,0.00035285685399050415,-0.0648,-0.2043,80,1106,0.049279667449355635
NEDD4,-0.378,0.000378281291773972,0.0061,0.0516,80,1106,0.05224297302154445
CDCA3,0.4015,0.00037974279277933043,-0.244,-0.3408,80,1106,0.05224297302154445
CEP44,0.3551,0.0004007658769228627,-0.0032,-0.0682,80,1106,0.05472680697091092
SLC7A6OS,-0.3887,0.000416442731025879,-1.3089,-1.1819,80,1106,0.05618072404105404
GTF2A1,-0.3479,0.00041750795734333624,-0.8849,-0.7938,80,1106,0.05618072404105404
CDC23,-0.3954,0.00042179436076953894,-2.4115,-2.2417,80,1106,0.05634622493323515
NUF2,-0.4283,0.00042666566983018736,-1.7709,-1.5734,80,1106,0.05658691815337773
KCNJ3,-0.4422,0.00044328538637918475,-0.0738,-0.0202,80,1106,0.05837118641357336
HUS1,0.4083,0.0004570141546951016,-0.3662,-0.5023,80,1106,0.05975216980002977
ATRX,0.3666,0.00048017250965435925,-0.1033,-0.1865,80,1106,0.06233788884139516
AHSA1,-0.3278,0.0004838309987943936,-0.1274,-0.0834,80,1106,0.06237359764178074
MED7,-0.4855,0.0004918470900893992,-0.787,-0.6649,80,1106,0.06243613858732758
CCNA2,-0.4603,0.0004930912714212218,-1.5215,-1.3481,80,1106,0.06243613858732758
PRELID3B,0.3878,0.0005006182025942124,-1.3991,-1.5661,80,1106,0.06243613858732758
EHBP1L1,0.3861,0.0005012502582546505,-0.1168,-0.1825,80,1106,0.06243613858732758
WNK1,0.3926,0.0005012502582546505,-0.8697,-1.0563,80,1106,0.06243613858732758
TUBE1,0.3671,0.0005245060254504278,-0.4349,-0.5555,80,1106,0.06489441999448749
LBHD1,0.3461,0.0005426035323022524,0.0291,-0.0126,80,1106,0.06667274738649151
SLC22A12,0.3847,0.0005508321655952324,0.065,0.0231,80,1106,0.06667274738649151
ORC1,-0.4386,0.0005563823408273745,-0.9255,-0.825,80,1106,0.06667274738649151
RGPD4,-0.4496,0.0005579819823495568,-0.4472,-0.3742,68,978,0.06667274738649151
HIPK1,-0.3728,0.0005598776050248458,-0.2634,-0.2064,80,1106,0.06667274738649151
TAS1R2,0.3904,0.0005605791073993048,-0.0398,-0.0847,80,1106,0.06667274738649151
PRRC2A,-0.3451,0.00057983196593408,-0.6031,-0.5204,80,1106,0.06852052751278695
MSI2,0.4213,0.0005922681135129302,-0.0859,-0.1597,80,1106,0.06954434823319024
PPP2R2A,0.3965,0.0006011955726876063,-0.1432,-0.2788,80,1106,0.07014582520567103
CHD7,-0.3859,0.0006079731860111225,-0.0913,-0.0045,80,1106,0.07049047600072354
RANBP2,-0.4211,0.0006186576161981508,-0.5112,-0.4234,80,1106,0.07128095721633068
PPP2CA,0.3924,0.00062484118446306,-0.8263,-1.0517,80,1106,0.07154625612159322
HEMK2,0.3806,0.0006429407280144348,-0.3537,-0.4803,80,1106,0.07316427358608707
RAF1,0.3498,0.0006714212404654174,-0.0567,-0.1544,80,1106,0.07593650655202436
CCNK,-0.4068,0.0006780936962755215,-1.4395,-1.333,80,1106,0.07622352006609291
ZNF337,0.354,0.0006959033093033668,0.1269,0.0874,80,1106,0.07766515811838065
MED1,0.4045,0.000699344521163612,-0.5828,-0.7951,80,1106,0.07766515811838065
SEMA6A,0.3195,0.000703668274335371,0.0878,0.0543,80,1106,0.07767739303815907
XRCC4,0.3943,0.0007373496629889092,-0.2132,-0.2833,80,1106,0.08055039655418787
MED21,-0.4334,0.0007418912509211746,-0.8074,-0.7086,80,1106,0.08055039655418787
DAZAP1,0.44,0.0007428026804563026,-0.1338,-0.2349,80,1106,0.08055039655418787
SLC12A5,-0.3378,0.0007696908858606306,-0.0266,0.0117,80,1106,0.08297807883532587
RAP1GDS1,0.3408,0.0007772657793894548,0.0583,0.0137,80,1106,0.08330752699444535
AFG2B,0.3779,0.0007829923009907454,-1.2125,-1.3827,80,1106,0.08343620270962075
MEGF11,-0.3937,0.0007955343677551807,-0.0496,-0.0047,80,1106,0.08428549465268251
TGFBRAP1,0.369,0.000810237562325271,-0.1842,-0.2534,80,1106,0.08535273977980783
UBR5,0.3867,0.0008465601273038616,-0.438,-0.571,80,1106,0.08821072102177814
FBXW7,0.3403,0.0008506878714190089,0.0774,-0.0148,80,1106,0.08821072102177814
DHX38,-0.3828,0.0008517227199282077,-0.6477,-0.5672,80,1106,0.08821072102177814
IRS4,-0.2403,0.0008908429766124881,-0.1536,-0.1162,80,1106,0.09174687303827497
XRCC3,0.3229,0.0009049787908701864,-0.577,-0.6857,80,1106,0.09268491116495492
CDT1,-0.4007,0.000911572879856588,-1.8582,-1.7143,80,1106,0.09284445326053149
MED27,-0.3829,0.0009383970005250121,-0.8691,-0.7856,80,1106,0.09505136650922306
SCRN3,-0.402,0.0009694472237983647,-0.1266,-0.0828,80,1106,0.09765988836460576
ABHD5,-0.2856,0.0009823679589361404,-0.0815,-0.0531,80,1106,0.09842365936406386
GPATCH8,-0.3862,0.0009930578756709176,-0.2369,-0.1599,80,1106,0.0987803840578823
YAE1,-0.414,0.0009966450466377058,-0.9045,-0.8179,80,1106,0.0987803840578823
IPO9,0.3963,0.001012328508870824,-0.6726,-0.8072,80,1106,0.09969463593800483
POLR2B,-0.3485,0.0010171999566172976,-2.5573,-2.4357,80,1106,0.09969463593800483
CDKN2C,-0.3667,0.001022093094238292,0.1819,0.2334,80,1106,0.09969463593800483
RPS19,-0.3561,0.0010331824116695653,-3.1998,-3.0446,80,1106,0.099721035388107
ST6GALNAC4,0.3259,0.0010331824116695653,-0.0429,-0.0856,80,1106,0.099721035388107
MDM2,0.4968,0.0010406370345584016,-0.3706,-0.6364,80,1106,0.09991741527127153
SLC25A39,-0.3597,0.0010696765563588562,-0.1453,-0.097,80,1106,0.1018901344922844
UPK1A,0.2851,0.001072236837076386,-0.0919,-0.1293,80,1106,0.1018901344922844
PPM1D,0.4272,0.001082534750061269,-0.1236,-0.2531,80,1106,0.10234116983271536
GINS4,-0.3304,0.0010942292047962168,-1.327,-1.2225,80,1106,0.10291895607356252
DUSP10,0.3579,0.001146267782424878,0.0183,-0.0487,80,1106,0.10726622623859201
CHTF8,-0.341,0.001155846746054907,-0.586,-0.498,80,1106,0.1076163371895061
CFAP97,0.3775,0.0011752269965347858,0.1472,0.099,80,1106,0.10858399231709757
MYO1H,-0.3771,0.001178019987166776,-0.3956,-0.3275,80,1106,0.10858399231709757
DDX31,0.3907,0.001202009229894831,-0.1195,-0.1832,80,1106,0.10884977488968967
CEP164,-0.3429,0.001206289183796482,0.0863,0.1306,80,1106,0.10884977488968967
GRPEL1,-0.3419,0.0012105832114844288,-1.2703,-1.1752,80,1106,0.10884977488968967
TMPO,-0.3534,0.0012105832114844288,-0.0984,-0.0451,80,1106,0.10884977488968967
MPL,0.3251,0.0012148913548074036,-0.0173,-0.0543,80,1106,0.10884977488968967
HAUS5,-0.3619,0.0012163305466382464,-1.775,-1.6044,80,1106,0.10884977488968967
POLD2,-0.3628,0.0012308093266461052,-1.1898,-1.0952,80,1106,0.10907921389821179
HSPA9,-0.3719,0.0012308093266461052,-2.4905,-2.3543,80,1106,0.10907921389821179
NONO,0.3174,0.0012366452782601716,-0.1769,-0.2576,80,1106,0.10907921389821179
DAPL1,-0.4052,0.0012557890646307103,-0.0687,-0.0198,80,1106,0.11010723528365524
PCP4,-0.4129,0.00126024554623549,0.0388,0.0858,80,1106,0.11010723528365524
PZP,-0.3454,0.0012722009804099583,-0.0319,0.01,80,1106,0.11010809893829851
PSTK,-0.3882,0.0012722009804099583,-0.7004,-0.5534,80,1106,0.11010809893829851
STAG2,0.3232,0.0012903305640376934,-0.1833,-0.3221,80,1106,0.11103015248852241
INTS2,-0.4717,0.0012949000697061197,-0.9168,-0.8143,80,1106,0.11103015248852241
CFL1,0.3273,0.0013148743708442964,-0.5898,-0.7461,80,1106,0.11133664323338754
CUL1,-0.3839,0.001317972455496302,-0.8612,-0.7541,80,1106,0.11133664323338754
EFL1,0.3234,0.001321077274846905,-0.9111,-1.0191,80,1106,0.11133664323338754
AWAT1,-0.3705,0.0013226322141639203,0.0175,0.0642,80,1106,0.11133664323338754
MAX,0.4023,0.0013304322733829355,-0.6088,-0.7211,80,1106,0.11148417709006553
TESPA1,0.3326,0.0013398483614086099,0.0397,0.0052,80,1106,0.1117651789256458
OTUD5,0.378,0.0013684667710338455,-0.1879,-0.3114,80,1106,0.11241522982647884
NEK1,0.2924,0.0013684667710338455,-0.0342,-0.0895,80,1106,0.11241522982647884
PSMG3,0.3545,0.001370073095363479,-1.0819,-1.2008,80,1106,0.11241522982647884
TCF23,0.3551,0.0013732909624940026,0.112,0.0719,80,1106,0.11241522982647884
FAM76A,0.3617,0.0013781308348676006,-0.0188,-0.0514,80,1106,0.11241522982647884
GNL1,0.3641,0.0013992859408197586,-0.1362,-0.1907,80,1106,0.11363804545820375
PAK5,-0.3251,0.001412452883925501,0.0087,0.0473,80,1106,0.11420424962792373
MEF2D,0.3234,0.0014207401327514934,-0.0523,-0.1078,80,1106,0.11437268273918681
SLC39A12,-0.3377,0.0014307439949908846,0.0953,0.1348,80,1106,0.114677241511552
KPNA5,0.349,0.0014424972189481008,0.1502,0.1083,80,1106,0.11511877156410492
CAP1,0.3765,0.0014611464931371001,-0.5102,-0.6231,80,1106,0.115697188459975
ESS2,-0.4038,0.0014662710841657589,-0.9811,-0.8651,80,1106,0.115697188459975
GZF1,0.3534,0.001471412233862332,0.0224,-0.0232,80,1106,0.115697188459975
NAA25,0.3045,0.0014748488900512137,-0.6262,-0.7007,80,1106,0.115697188459975
DDX1,0.3334,0.0015026095718323783,-0.318,-0.3922,80,1106,0.11737545532512667
CBLN2,-0.3462,0.0015184357145286058,-0.0733,-0.0336,80,1106,0.11775190649378593
TRAPPC11,-0.3974,0.001520203620586984,-1.0523,-0.9425,80,1106,0.11775190649378593
SLC46A1,1.2601,0.0015430211686592856,0.1108,-0.1036,6,39,0.11901922696332189
HOXB5,-0.354,0.0015741306482070978,-0.2209,-0.1806,80,1106,0.12081328906541201
PFN1,0.3659,0.0015888057299591391,-0.6991,-0.8643,80,1106,0.12081328906541201
DCAF16,0.3662,0.0015906489446037677,0.0809,0.0471,80,1106,0.12081328906541201
ZMAT5,-0.4094,0.0015924941276319565,-1.0748,-0.9688,80,1106,0.12081328906541201
PYROXD1,0.4337,0.0016073266809155096,-0.5439,-0.6896,80,1106,0.12143880066671074
BLOC1S1,0.4046,0.0016449661367485958,0.0852,0.0328,80,1106,0.12377530910596067
SMG1,-0.7207,0.0016556992381667785,-1.6187,-1.239,27,328,0.12405688343419204
GBA2,0.3649,0.001662167084797691,0.0092,-0.0319,80,1106,0.12405688343419204
LIN52,0.3488,0.0016892532995749013,-0.4816,-0.5506,80,1106,0.12549941343367726
DYNC2H1,-0.343,0.0016951100593971052,-0.047,-0.0078,80,1106,0.12549941343367726
CEP120,0.3701,0.0017068796506632708,0.0255,-0.0416,80,1106,0.1258653054399096
TMPRSS5,-0.394,0.0017167450079446705,0.0066,0.0499,80,1106,0.12608842319306773
MKRN1,-0.2842,0.0017306446215159573,-0.4284,-0.381,80,1106,0.12660489522875665
OR2M3,0.329,0.0017637069453759107,-0.0295,-0.0848,73,994,0.12851358710673877
USP42,0.3267,0.001779089842609636,0.0619,0.017,80,1106,0.1291240994035773
SLC35A1,0.3402,0.001858349828632568,-0.0399,-0.1202,80,1106,0.1337006996632515
WSB2,-0.3538,0.001858349828632568,-0.2618,-0.192,80,1106,0.1337006996632515
BFAR,-0.3366,0.0018690169114311032,-0.0546,-0.0187,80,1106,0.1337006996632515
DBNDD1,0.3424,0.0018711570660764243,-0.0868,-0.1356,80,1106,0.1337006996632515
C19orf53,0.3593,0.001899184689314456,-0.6121,-0.7345,80,1106,0.1351794198745637
KNL1,-0.2996,0.0019386289321807243,-0.7297,-0.6548,80,1106,0.1365098325219174
DHX29,0.3494,0.0019386289321807243,-0.0039,-0.1211,80,1106,0.1365098325219174
ERV3-1,0.2596,0.001943057746109283,-0.0371,-0.0681,80,1106,0.1365098325219174
TTC4,0.3482,0.0019474958477496216,-0.5968,-0.7034,80,1106,0.1365098325219174
METAP1,0.3561,0.001965341480744956,-0.472,-0.6035,80,1106,0.137189249472165
EIF4G1,0.3246,0.0019720722055939096,-0.7242,-0.813,80,1106,0.137189249472165
MED24,0.354,0.0019946610658186695,-0.3321,-0.4744,80,1106,0.13823901033220742
GRWD1,0.3725,0.002022081066645328,-0.8198,-0.9328,80,1106,0.13892985818872475
PREB,-0.3832,0.0020312976527981407,-1.0053,-0.9029,80,1106,0.13892985818872475
DENND4C,0.264,0.0020312976527981407,0.0276,-0.0143,80,1106,0.13892985818872475
ELP2,0.3836,0.0020451948244657662,-0.4766,-0.5765,80,1106,0.13892985818872475
OVGP1,-0.3114,0.0020451948244657662,-0.3044,-0.2529,80,1106,0.13892985818872475
DPH5,0.3145,0.00204984656508452,-0.1066,-0.1833,80,1106,0.13892985818872475
POLR1E,0.3639,0.0020662042042346052,-0.6882,-0.8231,80,1106,0.13909338700559076
PANX1,-0.3048,0.002085045225037188,0.0045,0.0416,80,1106,0.13909338700559076
GABRA3,0.3405,0.002092151142020954,0.3164,0.2606,80,1106,0.13909338700559076
RPL34,1.5505,0.0020986954055587067,-1.6224,-2.3882,6,39,0.13909338700559076
RNF19B,-0.3732,0.002101660250971563,-0.0616,-0.0173,80,1106,0.13909338700559076
CDKAL1,-0.4105,0.00210642965523125,-0.097,-0.0429,80,1106,0.13909338700559076
APOM,-0.3823,0.002113602375684182,-0.1339,-0.0957,80,1106,0.13909338700559076
PRMT5,0.4453,0.002123200846211058,-0.9438,-1.1115,80,1106,0.13909338700559076
GET1,0.3401,0.0021256067012809373,-0.3693,-0.49,80,1106,0.13909338700559076
MED31,-0.2701,0.002135255140904919,-1.0619,-0.9882,80,1106,0.13909338700559076
CPSF4,0.4072,0.002135255140904919,-1.6721,-1.8346,80,1106,0.13909338700559076
OR2T8,0.3729,0.0021513708112230155,-0.0676,-0.1304,68,978,0.13937329588846406
KCNA6,-0.299,0.0021546725971365475,0.0625,0.0928,80,1106,0.13937329588846406
LLGL2,0.2935,0.002166890578134092,-0.0395,-0.0857,80,1106,0.1395019184125144
VMA22,0.322,0.002171795529394718,-0.7546,-0.8888,80,1106,0.1395019184125144
RNASEK,0.6637,0.0021841951333999962,-0.3234,-0.5534,27,328,0.13981124057023933
CDC7,-0.3105,0.0022089083340991293,-2.1827,-2.0706,80,1106,0.14090389321493926
SPPL2C,-0.3036,0.002254210557075269,-0.1971,-0.1542,80,1106,0.1431275874953254
PAGR1,0.3082,0.0022592963363786108,-0.1218,-0.2125,80,1106,0.1431275874953254
INTS15,-0.3493,0.002282312691473787,-0.5788,-0.4807,80,1106,0.14409052899766872
WDR82,0.3692,0.002313335312536432,-1.8503,-2.0569,80,1106,0.14537872339146923
SEC13,-0.2804,0.0023237617018523797,-1.6454,-1.5611,80,1106,0.14537872339146923
CCNT1,0.3138,0.0023263750149435003,-0.1658,-0.2292,80,1106,0.14537872339146923
MAST4,-0.3774,0.0023447436999599735,-0.0701,-0.0233,80,1106,0.14603158820527742
